twee_id,date and time,tweet
5.35E+17,Thu Nov 20 07:12:27 +0000 2014,VIDEO: Obesity costs UK £47bn a year http://bbc.in/1vrBt8W
5.35E+17,Thu Nov 20 03:00:40 +0000 2014,Obesity 'costing same as smoking' http://bbc.in/1qvqlqf
5.35E+17,Thu Nov 20 01:57:34 +0000 2014,Complex jobs 'may protect memory' http://bbc.in/1vr0yRo
5.35E+17,Thu Nov 20 01:57:34 +0000 2014,VIDEO: HIV now and then: 1982 vs 2014 http://bbc.in/1yqY0jQ
5.35E+17,Thu Nov 20 01:57:33 +0000 2014,"Double cancer referrals, GPs urged http://bbc.in/1vr0xgd"
5.35E+17,Wed Nov 19 18:47:00 +0000 2014,Pork gelatine flu spray concerns http://bbc.in/1xq1KE8
5.35E+17,Wed Nov 19 17:40:54 +0000 2014,Abortion protester harassed worker http://bbc.in/1yp9018
5.35E+17,Wed Nov 19 16:03:14 +0000 2014,Covert care camera guidance approved http://bbc.in/1qrTDWX
5.35E+17,Wed Nov 19 16:03:14 +0000 2014,VIDEO: Virtual avatars reduce self-criticism http://bbc.in/11tHRiA
5.35E+17,Wed Nov 19 14:17:28 +0000 2014,VIDEO: MP's bill to 'put right NHS mistakes' http://bbc.in/11tfjFP
5.35E+17,Wed Nov 19 13:13:29 +0000 2014,AUDIO: Surgeon's records made public http://bbc.in/1qqWbEw
5.35E+17,Wed Nov 19 13:13:29 +0000 2014,NHS misses cancer treatment targets http://bbc.in/1qqWcsc
5.35E+17,Wed Nov 19 12:08:16 +0000 2014,AUDIO: Early years of sex research on display http://bbc.in/11sGGzT
5.35E+17,Wed Nov 19 08:14:36 +0000 2014,VIDEO: NHS to publish surgeon data http://bbc.in/1qpt7gR
5.35E+17,Wed Nov 19 06:15:46 +0000 2014,British nurse back to help after Ebola recovery http://bbc.in/1wW8ZiU
5.35E+17,Wed Nov 19 03:57:31 +0000 2014,Ebola research receives $5.7m boost http://bbc.in/1tbUsxo
5.35E+17,Wed Nov 19 02:24:20 +0000 2014,Diabetics denied vital prescriptions http://bbc.in/1vnALJI
5.35E+17,Wed Nov 19 02:24:19 +0000 2014,NHS to publish surgeon outcomes data http://bbc.in/1vnALtr
5.35E+17,Tue Nov 18 21:01:10 +0000 2014,'Infected' kidneys rejected as unfit http://bbc.in/1vmTbdO
5.35E+17,Tue Nov 18 17:55:38 +0000 2014,VIDEO: Prince supports educational Ebola video http://bbc.in/1qlVVqA
5.35E+17,Tue Nov 18 17:19:47 +0000 2014,Concern over rising heart infection http://bbc.in/1qlNMCu
5.35E+17,Tue Nov 18 14:13:48 +0000 2014,Surgeon convicted of patient attacks http://bbc.in/1vm1HJR
5.35E+17,Tue Nov 18 12:31:25 +0000 2014,EastEnders 'breaking cancer taboo' http://bbc.in/1xj4nrk
5.35E+17,Tue Nov 18 12:31:25 +0000 2014,Better sex-and-dementia care call http://bbc.in/1xj4JOD
5.35E+17,Tue Nov 18 12:04:28 +0000 2014,Poor 'have fewer teeth' than rich http://bbc.in/1qk63jy
5.35E+17,Tue Nov 18 10:16:46 +0000 2014,Watchdog ranks GP surgeries by risk http://bbc.in/1wRZX6y
5.35E+17,Tue Nov 18 10:16:45 +0000 2014,Hospital slip death inquiry planned http://bbc.in/1qjsSDQ
5.35E+17,Tue Nov 18 10:16:45 +0000 2014,VIDEO: Poor people 'will have fewer teeth' http://bbc.in/1wRZX6w
5.35E+17,Tue Nov 18 07:55:16 +0000 2014,Care claim backlog to cost NHS £250m http://bbc.in/1qiRPiW
5.35E+17,Tue Nov 18 01:13:17 +0000 2014,NHS ombudsman 'failing families' http://bbc.in/1wQyQc9
5.35E+17,Tue Nov 18 01:13:17 +0000 2014,Tenth of British men 'pay for sex' http://bbc.in/1qhh0m2
5.35E+17,Tue Nov 18 01:13:17 +0000 2014,Why nightshifts pile on the pounds http://bbc.in/1wQyOkx
5.34E+17,Mon Nov 17 23:37:03 +0000 2014,VIDEO: 'I stayed for the love of my people' http://bbc.in/1qgSBgg
5.34E+17,Mon Nov 17 18:44:13 +0000 2014,VIDEO: 'Bird flu not a threat to food safety' http://bbc.in/1ydUqJV
5.34E+17,Mon Nov 17 15:17:27 +0000 2014,Better hospital food may become law http://bbc.in/1qdw189
5.34E+17,Mon Nov 17 15:17:27 +0000 2014,'Major incident' hospital cancels ops http://bbc.in/1qdw0RT
5.34E+17,Mon Nov 17 14:39:57 +0000 2014,Sierra Leone Ebola doctor dies in US http://bbc.in/1ycTQfq
5.34E+17,Mon Nov 17 14:39:57 +0000 2014,Drowning: 'Hidden childhood killer' http://bbc.in/1ycTRjv
5.34E+17,Mon Nov 17 13:30:32 +0000 2014,VIDEO: 'Goggle camera' records Ebola crisis http://bbc.in/1qcN0ri
5.34E+17,Mon Nov 17 13:30:31 +0000 2014,UK doctor on the Ebola front line http://bbc.in/1qcMZDJ
5.34E+17,Mon Nov 17 12:20:11 +0000 2014,Bird flu: What threat to humans? http://bbc.in/1qcq2Rh
5.34E+17,Mon Nov 17 12:20:11 +0000 2014,AUDIO: Alcoholism 'rising in women over 60' http://bbc.in/1qcq4sh
5.34E+17,Mon Nov 17 12:20:10 +0000 2014,AUDIO: Ebola vaccine on track for January http://bbc.in/1qcq4bO
5.34E+17,Mon Nov 17 10:37:24 +0000 2014,Dutch battle 'contagious' bird flu http://bbc.in/1wMU22S
5.34E+17,Mon Nov 17 10:01:28 +0000 2014,VIDEO: Call to help elderly after hospital http://bbc.in/1ybI3xR
5.34E+17,Mon Nov 17 07:49:54 +0000 2014,VIDEO: Mediterranean diet 'best for obesity' http://bbc.in/1wMf3uq
5.34E+17,Mon Nov 17 01:48:05 +0000 2014,One kiss 'shares 80 million bugs' http://bbc.in/1BG2E3i
5.34E+17,Mon Nov 17 01:48:05 +0000 2014,Premature birth 'biggest killer' http://bbc.in/1BG2E3b
5.34E+17,Mon Nov 17 01:48:05 +0000 2014,Mediterranean diet 'best for obesity' http://bbc.in/1BG2BVh
5.34E+17,Mon Nov 17 01:48:05 +0000 2014,Bird flu case at Yorkshire duck farm http://bbc.in/1BFZMU7
5.34E+17,Sun Nov 16 12:44:31 +0000 2014,Patients 'struggling to book with GP' http://bbc.in/1q7kreQ
5.34E+17,Sun Nov 16 11:35:31 +0000 2014,"VIDEO: 'No NHS without migrants', says Major http://bbc.in/1x9clDd"
5.34E+17,Sun Nov 16 09:58:44 +0000 2014,VIDEO: 'Epidemic of hunger' in the UK http://bbc.in/1BBBhY7
5.34E+17,Sun Nov 16 09:58:44 +0000 2014,VIDEO: Patients 'struggling to see GPs' http://bbc.in/1x8RG24
5.34E+17,Sun Nov 16 07:37:53 +0000 2014,Surgeons warned over death rates http://bbc.in/1vj0bbt
5.34E+17,Sun Nov 16 04:07:52 +0000 2014,VIDEO: New contraceptive device launched http://bbc.in/1y4Wxjf
5.34E+17,Sat Nov 15 19:02:35 +0000 2014,VIDEO: Colchester Hospital 'major incident' http://bbc.in/1q4nR21
5.34E+17,Sat Nov 15 19:02:35 +0000 2014,VIDEO: 'Major milestone' in polio battle http://bbc.in/119yt3O
5.34E+17,Sat Nov 15 15:07:32 +0000 2014,Exotic pets and the risks to health http://bbc.in/1y1RW1e
5.34E+17,Sat Nov 15 08:51:25 +0000 2014,Hospital declares 'major incident' http://bbc.in/1y0ELgN
5.33E+17,Sat Nov 15 01:03:37 +0000 2014,Call for e-cigarette safety warnings http://bbc.in/1BslLxy
5.33E+17,Sat Nov 15 00:27:47 +0000 2014,'Major milestone' in polio battle http://bbc.in/1sPYlIj
5.33E+17,Fri Nov 14 16:12:57 +0000 2014,Two die after 'infected' kidney op http://bbc.in/1x1p8ra
5.33E+17,Fri Nov 14 01:08:58 +0000 2014,'Dry January' may do long-term good http://bbc.in/1vacYNm
5.33E+17,Fri Nov 14 01:08:58 +0000 2014,Wikipedia 'foresees virus outbreaks' http://bbc.in/1xTNj9h
5.33E+17,Fri Nov 14 01:08:58 +0000 2014,Cancer rate to 'push NHS to limit' http://bbc.in/1vacXZX
5.33E+17,Fri Nov 14 01:08:58 +0000 2014,NHS has repeated data breaches http://bbc.in/1xTNj9b
5.33E+17,Fri Nov 14 01:08:58 +0000 2014,Why the NHS is facing a tricky winter http://bbc.in/1vacXZQ
5.33E+17,Thu Nov 13 17:32:15 +0000 2014,Plastics and premature baby warning http://bbc.in/1oRyjc8
5.33E+17,Thu Nov 13 14:06:40 +0000 2014,Study questions B12 dementia advice http://bbc.in/1wrWA6e
5.33E+17,Thu Nov 13 12:56:52 +0000 2014,'Deep concern' at cancer drug cuts http://bbc.in/1oQj7Mw
5.33E+17,Thu Nov 13 11:42:48 +0000 2014,AUDIO: McDonald's 'transformed our palates' http://bbc.in/1wriR46
5.33E+17,Thu Nov 13 10:25:46 +0000 2014,VIDEO: Inside the world's biggest blood bank http://bbc.in/1oPK0jF
5.33E+17,Thu Nov 13 09:04:46 +0000 2014,Ebola drug clinical trials to start http://bbc.in/1wqEeCD
5.33E+17,Thu Nov 13 09:04:46 +0000 2014,Tests begin in dentist virus probe http://bbc.in/1v70vKs
5.33E+17,Thu Nov 13 05:10:17 +0000 2014,NHS plans 'kitemark' for health apps http://bbc.in/1oOJVwG
5.33E+17,Thu Nov 13 04:40:23 +0000 2014,Gene error 'reduces heart attacks' http://bbc.in/1BdnJBK
5.33E+17,Thu Nov 13 04:40:23 +0000 2014,Christmas plea for blood donation http://bbc.in/1BdnJlv
5.33E+17,Wed Nov 12 23:39:22 +0000 2014,VIDEO: 'We have poured in Ebola resources' http://bbc.in/1xOEde1
5.33E+17,Wed Nov 12 20:00:15 +0000 2014,VIDEO: Dental patient 'absolutely furious' http://bbc.in/1BaHTfJ
5.33E+17,Wed Nov 12 20:00:15 +0000 2014,Cancer Drugs Fund 'to be restricted' http://bbc.in/1wnnk7X
5.33E+17,Wed Nov 12 17:54:03 +0000 2014,"Ebola outbreak deaths pass 5,000 http://bbc.in/1v4lflU"
5.33E+17,Wed Nov 12 17:01:17 +0000 2014,Malaria warning for pregnant women http://bbc.in/1v48zLM
5.33E+17,Wed Nov 12 14:48:59 +0000 2014,Gay men 'should get anti-cancer jab' http://bbc.in/1v3yR0R
5.33E+17,Wed Nov 12 12:36:52 +0000 2014,Third Ebola death confirmed in Mali http://bbc.in/1xM40mW
5.32E+17,Wed Nov 12 11:31:54 +0000 2014,VIDEO: Danish breakthrough with child obesity http://bbc.in/10YyMyk
5.32E+17,Wed Nov 12 09:04:14 +0000 2014,Patients recalled over virus risk http://bbc.in/1xLmYKq
5.32E+17,Wed Nov 12 03:47:20 +0000 2014,Olympic borough Newham 'least active' http://bbc.in/1v1qfaS
5.32E+17,Wed Nov 12 03:47:20 +0000 2014,Mind control used to switch on genes http://bbc.in/1xKx9iz
5.32E+17,Tue Nov 11 18:49:40 +0000 2014,VIDEO: Blair: World 'too slow on Ebola' http://bbc.in/1uZv4Sf
5.32E+17,Tue Nov 11 17:48:43 +0000 2014,Lamb: NHS 'needs a cash injection' http://bbc.in/1wPNnIO
5.32E+17,Tue Nov 11 16:22:22 +0000 2014,VIDEO: Serwotka's life-saving device http://bbc.in/1oGOucr
5.32E+17,Tue Nov 11 11:17:35 +0000 2014,Doughnut burger busts day's calories http://bbc.in/1oFNq8D
5.32E+17,Tue Nov 11 07:46:04 +0000 2014,Midwife abortion objection case due http://bbc.in/1we09wL
5.32E+17,Tue Nov 11 07:46:04 +0000 2014,Drugs treatment service set to close http://bbc.in/1uWO7wz
5.32E+17,Tue Nov 11 04:26:25 +0000 2014,Care plan savings 'over-optimistic' http://bbc.in/1uWbPc3
5.32E+17,Tue Nov 11 02:33:00 +0000 2014,'Ban fruit juice from five-a-day' http://bbc.in/1uVOgQH
5.32E+17,Mon Nov 10 22:17:44 +0000 2014,VIDEO: Geldof: 'Ebola is inhuman' http://bbc.in/1uUSnMT
5.32E+17,Mon Nov 10 19:30:14 +0000 2014,Care home quality of life concerns http://bbc.in/1AVC2Lb
5.32E+17,Mon Nov 10 18:34:07 +0000 2014,Gates: Progress being made on Ebola http://bbc.in/1AVfTNb
5.32E+17,Mon Nov 10 18:34:07 +0000 2014,Change in Ebola tactics needed - MSF http://bbc.in/1xDylEg
5.32E+17,Mon Nov 10 16:38:56 +0000 2014,Ad Breakdown: Sex and the e-cigarette http://bbc.in/1xD5v6W
5.32E+17,Mon Nov 10 09:02:22 +0000 2014,NI test results due over Ebola virus http://bbc.in/10Pccbm
5.32E+17,Mon Nov 10 09:02:22 +0000 2014,VIDEO: UK sees rise in weight-loss surgery http://bbc.in/10P9dQc
5.32E+17,Mon Nov 10 02:43:05 +0000 2014,Hundreds of obese young need surgery http://bbc.in/1xA3QPy
5.32E+17,Mon Nov 10 02:43:05 +0000 2014,First e-cig 'vaping' ad airing on TV http://bbc.in/1xA3RTJ
5.31E+17,Sun Nov 09 01:04:26 +0000 2014,Brain's taste secrets uncovered http://bbc.in/1uM5IHs
5.31E+17,Sat Nov 08 23:52:05 +0000 2014,Have the Danes cracked childhood obesity? http://bbc.in/1owT7pe
5.31E+17,Sat Nov 08 16:21:30 +0000 2014,Amputation pain 'still a challenge' http://bbc.in/10IB2JK
5.31E+17,Sat Nov 08 02:35:27 +0000 2014,Anxious teens 'need tailored therapy' http://bbc.in/1vX9iK2
5.31E+17,Sat Nov 08 02:35:27 +0000 2014,Testes 'most distinct human tissue' http://bbc.in/1uICjOn
5.31E+17,Fri Nov 07 08:57:18 +0000 2014,Inherited bugs may help weight loss http://bbc.in/1xnuN9a
5.31E+17,Fri Nov 07 01:22:03 +0000 2014,Step to Parkinson's stem cell therapy http://bbc.in/1uDv0Y9
5.30E+17,Thu Nov 06 14:45:59 +0000 2014,Use 'old drugs' to treat cancer call http://bbc.in/1xjkbYX
5.30E+17,Thu Nov 06 12:26:22 +0000 2014,Savile hospital abuse inquiry widens http://bbc.in/1ApDdSN
5.30E+17,Thu Nov 06 11:25:00 +0000 2014,VIDEO: Hi-tech headset to guide blind people http://bbc.in/1uA8Eqg
5.30E+17,Thu Nov 06 10:19:04 +0000 2014,UN 'lacks resources' to fight Ebola http://bbc.in/10yI1F6
5.30E+17,Thu Nov 06 06:19:03 +0000 2014,VIDEO: Ebola chief: 'This disease is still a crisis' http://bbc.in/1s7KQmP
5.30E+17,Thu Nov 06 03:33:31 +0000 2014,Happiness 'dips in midlife for rich' http://bbc.in/1s7hk0D
5.30E+17,Thu Nov 06 03:33:31 +0000 2014,Cosmetic jabs 'safe if done right' http://bbc.in/1s7hk0A
5.30E+17,Thu Nov 06 03:33:31 +0000 2014,Plant protein could be used in blood http://bbc.in/1wyDRtA
5.30E+17,Thu Nov 06 01:48:51 +0000 2014,'Ethical duty' to cut NHS waste http://bbc.in/1uygHUH
5.30E+17,Thu Nov 06 00:14:13 +0000 2014,VIDEO: Ebola vaccine trial expands in Mali http://bbc.in/1olYEih
5.30E+17,Wed Nov 05 13:21:50 +0000 2014,VIDEO: Rare glimpse inside Broadmoor http://bbc.in/1ok41hX
5.30E+17,Wed Nov 05 11:34:38 +0000 2014,Drug users 'unaware of hepatitis C' http://bbc.in/1ojMoig
5.30E+17,Wed Nov 05 10:53:23 +0000 2014,Sierra Leone gets UK Ebola centre http://bbc.in/1xcPUL3
5.30E+17,Wed Nov 05 00:59:00 +0000 2014,Child mental health services 'unfit' http://bbc.in/1xaOZuR
5.30E+17,Tue Nov 04 23:18:50 +0000 2014,VIDEO: Inside UK-funded Ebola centre http://bbc.in/1Add21B
5.30E+17,Tue Nov 04 18:01:19 +0000 2014,VIDEO: Road separates living from dying http://bbc.in/1ur59CG
5.30E+17,Tue Nov 04 10:29:30 +0000 2014,Language checks for nurses proposed http://bbc.in/1uoxj17
5.30E+17,Tue Nov 04 10:01:51 +0000 2014,Appeal over foetal alcohol syndrome http://bbc.in/1x5ZEXE
5.29E+17,Tue Nov 04 01:54:45 +0000 2014,'Sponge on a string' test for cancer http://bbc.in/1umeRpJ
5.29E+17,Tue Nov 04 01:54:44 +0000 2014,Shift work dulls your brain - report http://bbc.in/1vD6phk
5.29E+17,Tue Nov 04 01:54:44 +0000 2014,VIDEO: David Shukman: Who discovered Ebola? http://bbc.in/1uma87D
5.29E+17,Tue Nov 04 00:20:44 +0000 2014,VIDEO: US right-to-die advocate ends life http://bbc.in/1ulN74I
5.29E+17,Mon Nov 03 15:42:47 +0000 2014,Tobacco firms to challenge EU rules http://bbc.in/1A4Wqt5
5.29E+17,Mon Nov 03 13:47:52 +0000 2014,UK's Ebola appeal reaches £10m mark http://bbc.in/1uil1r8
5.29E+17,Mon Nov 03 13:47:52 +0000 2014,AUDIO: Weight loss surgery 'cured my diabetes' http://bbc.in/1uieJaO
5.29E+17,Mon Nov 03 13:47:52 +0000 2014,US right-to-die advocate ends life http://bbc.in/1uil1r7
5.29E+17,Mon Nov 03 11:08:04 +0000 2014,Ebola: London woman being tested http://bbc.in/1x0lDQz
5.29E+17,Mon Nov 03 11:08:04 +0000 2014,VIDEO: Weight surgery 'cuts diabetes risk' http://bbc.in/1uhwMOl
5.29E+17,Mon Nov 03 09:49:07 +0000 2014,Hike in checks for most vulnerable http://bbc.in/1uh5yr6
5.29E+17,Mon Nov 03 09:49:07 +0000 2014,Weight surgery lowers diabetes risk http://bbc.in/1uh5x6u
5.29E+17,Sun Nov 02 06:13:23 +0000 2014,'Coolest car in London' saves lives http://bbc.in/1woQaIE
5.29E+17,Sat Nov 01 16:13:46 +0000 2014,Ebola appeal receives £4m in two days http://bbc.in/1vtN7ej
5.28E+17,Sat Nov 01 08:58:05 +0000 2014,VIDEO: Stafford health trust services end http://bbc.in/1wRaAcs
5.28E+17,Sat Nov 01 08:58:05 +0000 2014,VIDEO: Was there a cover-up over Primodos? http://bbc.in/1wRaAcr
5.28E+17,Sat Nov 01 08:58:05 +0000 2014,VIDEO: 'I blogged my way to mental health' http://bbc.in/1vrUTFj
5.28E+17,Sat Nov 01 06:16:16 +0000 2014,VIDEO: Ebola carers 'face discrimination' http://bbc.in/1tKtK3P
5.28E+17,Sat Nov 01 02:20:06 +0000 2014,Some ethnic groups 'less cancer aware' http://bbc.in/1vqJ3LN
5.28E+17,Fri Oct 31 18:51:49 +0000 2014,UN chief defends Ebola aid workers http://bbc.in/1vpbLMR
5.28E+17,Fri Oct 31 15:50:57 +0000 2014,VIDEO: Drinkers try the BBC booze calculator http://bbc.in/1wNPvPW
5.28E+17,Fri Oct 31 07:33:22 +0000 2014,VIDEO: Wine vs doughnut: The hidden calories in booze http://bbc.in/1vnbJoO
5.28E+17,Fri Oct 31 06:56:20 +0000 2014,VIDEO: The makeshift 'protection' for Ebola http://bbc.in/1vn6zJm
5.28E+17,Fri Oct 31 01:21:31 +0000 2014,Genes 'play role in Ebola survival' http://bbc.in/1sNuOPf
5.28E+17,Fri Oct 31 00:17:07 +0000 2014,VIDEO: Lab for world’s worst animal viruses http://bbc.in/1nUfkgA
5.28E+17,Fri Oct 31 00:17:07 +0000 2014,Booze 'should have calorie labels' http://bbc.in/1nUfkgz
5.28E+17,Thu Oct 30 17:35:36 +0000 2014,Why scratching 'intensifies itching' http://bbc.in/1wJ1JJM
5.28E+17,Thu Oct 30 16:29:49 +0000 2014,New strike by NHS staff announced http://bbc.in/1nTgZmz
5.28E+17,Thu Oct 30 16:29:49 +0000 2014,Joined-up care: The elephant in the room http://bbc.in/1vkP50k
5.28E+17,Thu Oct 30 13:38:26 +0000 2014,Cancer survival rates 'improving' http://bbc.in/1nSXdI4
5.28E+17,Thu Oct 30 11:19:54 +0000 2014,AUDIO: 'We want sperm donors to be proud' http://bbc.in/1DBrAEK
5.28E+17,Thu Oct 30 11:19:54 +0000 2014,VIDEO: UK national sperm bank starts work http://bbc.in/1tSEKNH
5.28E+17,Thu Oct 30 10:12:40 +0000 2014,VIDEO: Care plan 'to ease hospital pressure' http://bbc.in/1E4TQlo
5.28E+17,Thu Oct 30 08:27:16 +0000 2014,VIDEO: 'Drug abuse should be a health issue' http://bbc.in/1weOD8c
5.28E+17,Thu Oct 30 08:27:16 +0000 2014,VIDEO: Tough laws 'do not stop drug use' http://bbc.in/13icnNQ
5.28E+17,Thu Oct 30 08:27:16 +0000 2014,VIDEO: 'My son died after taking legal high' http://bbc.in/13icmth
5.28E+17,Thu Oct 30 01:35:22 +0000 2014,Study points to new autism risks http://bbc.in/1tPVQvB
5.28E+17,Thu Oct 30 01:05:30 +0000 2014,UK national sperm bank starts work http://bbc.in/1nRFlgE
5.28E+17,Thu Oct 30 01:05:30 +0000 2014,Care plan 'to ease hospital pressure' http://bbc.in/1virxJC
5.28E+17,Wed Oct 29 18:30:23 +0000 2014,NHS trusts counting on bailouts http://bbc.in/1sFCV0e
5.27E+17,Wed Oct 29 13:42:54 +0000 2014,Dementia tops female causes of death http://bbc.in/1tMeYLb
5.27E+17,Wed Oct 29 12:17:30 +0000 2014,Ebola: The right to refuse to treat http://bbc.in/1tLHNao
5.27E+17,Wed Oct 29 12:17:30 +0000 2014,AUDIO: Carer: Low pay leads to poor care http://bbc.in/1tLHPPG
5.27E+17,Wed Oct 29 11:09:28 +0000 2014,'Failure' in care of injured veterans http://bbc.in/1wcovuH
5.27E+17,Wed Oct 29 10:02:26 +0000 2014,VIDEO: How to spot the signs of a stroke? http://bbc.in/1wC9cKC
5.27E+17,Wed Oct 29 08:20:56 +0000 2014,VIDEO: Women not aware of stroke risk http://bbc.in/1wc8PY4
5.27E+17,Wed Oct 29 07:41:49 +0000 2014,Disasters group launches Ebola appeal http://bbc.in/1sD3S4y
5.27E+17,Wed Oct 29 07:41:49 +0000 2014,K bladder: UK's secret ketamine epidemic http://bbc.in/1wc6mx1
5.27E+17,Wed Oct 29 01:18:21 +0000 2014,Drinking milk 'may not protect bones' http://bbc.in/1wAMR07
5.27E+17,Wed Oct 29 01:18:21 +0000 2014,Drugs fund 'papers over cracks' http://bbc.in/1wAMSB9
5.27E+17,Wed Oct 29 01:18:21 +0000 2014,NHS screening advice 'must improve' http://bbc.in/136jkkW
5.27E+17,Tue Oct 28 17:40:50 +0000 2014,Google developing a cancer detector http://bbc.in/1vb2o3r
5.27E+17,Tue Oct 28 11:41:04 +0000 2014,Surgery halted by 'incomplete' data http://bbc.in/1Dposvt
5.27E+17,Tue Oct 28 09:36:08 +0000 2014,VIDEO: Fears for Scope care home residents http://bbc.in/1wabOAw
5.27E+17,Tue Oct 28 09:36:07 +0000 2014,VIDEO: Robbie sings during wife's labour http://bbc.in/1syirXc
5.27E+17,Tue Oct 28 01:24:55 +0000 2014,Body has 'rush hour' transformation http://bbc.in/1w9Cz8e
5.27E+17,Tue Oct 28 00:05:45 +0000 2014,Mental health spending 'too low' http://bbc.in/1DmPm7e
5.27E+17,Mon Oct 27 21:52:16 +0000 2014,VIDEO: Helping NHS staff cope in Liberia http://bbc.in/1rNWtA8
5.27E+17,Mon Oct 27 17:22:20 +0000 2014,How NHS staff will help treat Ebola http://bbc.in/1w8XQyN
5.27E+17,Mon Oct 27 17:22:19 +0000 2014,How NHS staff will help treat Ebola http://bbc.in/1rMmVKC
5.27E+17,Mon Oct 27 12:39:11 +0000 2014,Tribute to FGM 'warrior' Efua Dorkenoo http://bbc.in/1nJpi4o
5.27E+17,Mon Oct 27 00:11:32 +0000 2014,Ebola crisis 'may harm malaria fight' http://bbc.in/1rHHg3N
5.26E+17,Sun Oct 26 11:31:11 +0000 2014,'Scandalous scaremongering' over NHS http://bbc.in/1zaMQ6m
5.26E+17,Sat Oct 25 23:42:17 +0000 2014,10 things you may not know about laughter http://bbc.in/1nFApvd
5.26E+17,Sat Oct 25 12:58:04 +0000 2014,Jones 'not afraid' of NHS scrutiny http://bbc.in/1w3OrbE
5.26E+17,Sat Oct 25 10:10:02 +0000 2014,"Ebola outbreak cases pass 10,000 http://bbc.in/1DaO27j"
5.26E+17,Fri Oct 24 23:43:48 +0000 2014,Cancer-killing cells made in the lab http://bbc.in/1uS1Zm8
5.26E+17,Fri Oct 24 19:01:00 +0000 2014,Ashya's family 'unsafe for UK return' http://bbc.in/1D8379I
5.26E+17,Fri Oct 24 15:27:41 +0000 2014,VIDEO: Ashya King 'has really come along' http://bbc.in/1wl4X8I
5.26E+17,Fri Oct 24 12:31:05 +0000 2014,Million Ebola vaccine doses for 2015 http://bbc.in/1rsu5n8
5.26E+17,Fri Oct 24 12:31:05 +0000 2014,First transplant of 'dead' heart http://bbc.in/1wkjYYm
5.26E+17,Fri Oct 24 11:18:11 +0000 2014,Dozens monitored for Ebola in Mali http://bbc.in/1sgM4Mj
5.26E+17,Fri Oct 24 10:41:23 +0000 2014,First Ebola case in Mali confirmed http://bbc.in/1tqi2eu
5.26E+17,Fri Oct 24 09:30:28 +0000 2014,VIDEO: Clock change 'decreases activity' http://bbc.in/1uOALgc
5.26E+17,Fri Oct 24 09:30:28 +0000 2014,VIDEO: Could amputees re-grow lost limbs? http://bbc.in/1uOAKZZ
5.25E+17,Thu Oct 23 23:56:13 +0000 2014,'Sunshine can slow weight gain' http://bbc.in/1D3Dc37
5.25E+17,Thu Oct 23 23:56:13 +0000 2014,Roman gums 'healthier than ours' http://bbc.in/1D3Dc33
5.25E+17,Thu Oct 23 15:55:51 +0000 2014,Ebola blood-therapy team set up http://bbc.in/1rmUUJa
5.25E+17,Thu Oct 23 14:08:19 +0000 2014,US 'probes hackable' medical devices http://bbc.in/1vSOEyh
5.25E+17,Thu Oct 23 12:59:24 +0000 2014,Later sunsets 'make kids more active' http://bbc.in/1vStujS
5.25E+17,Thu Oct 23 09:30:44 +0000 2014,Obama 'optimistic' over Ebola in US http://bbc.in/1we5SHM
5.25E+17,Thu Oct 23 06:54:43 +0000 2014,NHS 'needs extra cash and overhaul' http://bbc.in/1tiF2vS
5.25E+17,Thu Oct 23 06:20:55 +0000 2014,VIDEO: Can technology plug NHS funding gap? http://bbc.in/1vQEHl6
5.25E+17,Wed Oct 22 23:51:19 +0000 2014,Experts aim to reduce stillbirths http://bbc.in/1thd3g2
5.25E+17,Wed Oct 22 23:51:19 +0000 2014,NHS acting as 'barrier to families' http://bbc.in/1thd183
5.25E+17,Wed Oct 22 23:51:19 +0000 2014,'More to do' on disabled hate crimes http://bbc.in/1thd180
5.25E+17,Wed Oct 22 23:11:33 +0000 2014,VIDEO: Wilko Johnson says he is cancer free http://bbc.in/1vP22ne
5.25E+17,Wed Oct 22 15:25:46 +0000 2014,'Nine million have TB' - WHO report http://bbc.in/1uFeVMb
5.25E+17,Wed Oct 22 15:25:46 +0000 2014,VIDEO: UK Ebola planning 'excellent' http://bbc.in/1uFeWQl
5.25E+17,Wed Oct 22 12:40:23 +0000 2014,VIDEO: PM challenged on girl's hospital letter http://bbc.in/1w8V5i7
5.25E+17,Wed Oct 22 12:40:23 +0000 2014,VIDEO: Clashes on English and Welsh NHS http://bbc.in/1uErpDW
5.25E+17,Wed Oct 22 11:58:57 +0000 2014,WHO emergency team holds Ebola talks http://bbc.in/1vMjOY3
5.25E+17,Wed Oct 22 07:30:18 +0000 2014,VIDEO: GP explains dementia payments http://bbc.in/1td7FKU
5.25E+17,Wed Oct 22 07:01:16 +0000 2014,VIDEO: GPs to get £55 for dementia diagnoses http://bbc.in/1s6sMcD
5.25E+17,Wed Oct 22 04:43:39 +0000 2014,GPs to get £55 for dementia diagnoses http://bbc.in/1tcx9b8
5.25E+17,Wed Oct 22 00:18:16 +0000 2014,Schools 'should check kids' teeth' http://bbc.in/1rbxXsA
5.25E+17,Wed Oct 22 00:18:15 +0000 2014,Mentally ill put in police cells http://bbc.in/1w5H98A
5.25E+17,Wed Oct 22 00:18:15 +0000 2014,NICE conflicts of interests claim http://bbc.in/1w5H98v
5.25E+17,Tue Oct 21 21:41:20 +0000 2014,VIDEO: Can pioneering paralysis therapy help others? http://bbc.in/1uBnBTU
