twee_id,date and time,tweet
5.62376E+17,Mon Feb 02 22:25:12 +0000 2015,"#Transgender children aren’t confused about their #gender #identity, study finds http://ow.ly/Im7l0"
5.62372E+17,Mon Feb 02 22:10:24 +0000 2015,Woman born without womb gives birth to twins http://ow.ly/Im78N
5.62366E+17,Mon Feb 02 21:45:33 +0000 2015,Mother learns she's #pregnant while giving birth to 4th child http://ow.ly/Im70x
5.62361E+17,Mon Feb 02 21:25:18 +0000 2015,Inside the global trend of 'death cafes' http://ow.ly/Im6QN @Newser
5.62356E+17,Mon Feb 02 21:05:06 +0000 2015,Everyday #chemical exposure linked to earlier #menopause http://ow.ly/Im5a2
5.62351E+17,Mon Feb 02 20:45:24 +0000 2015,#Health program offers free diapers to #pregnant #smokers who kick habit http://ow.ly/IlHiK
5.62346E+17,Mon Feb 02 20:25:10 +0000 2015,"Pushing outside comfort zone key to high intensity interval training, experts say http://ow.ly/IlEyJ #HIIT"
5.6234E+17,Mon Feb 02 20:00:53 +0000 2015,Computer tracks eye movements to detect #concussions http://ow.ly/Ilz8a
5.62335E+17,Mon Feb 02 19:40:06 +0000 2015,Gates Foundation awards $50 million to Stanford #vaccine discovery
5.6233E+17,Mon Feb 02 19:20:06 +0000 2015,"Heavy kids can have celiac disease, too, study finds http://ow.ly/IlyZh"
5.62323E+17,Mon Feb 02 18:55:14 +0000 2015,Ex-Super Bowl champ Leonard Marshall to teach about #concussions http://ow.ly/IlyQS
5.62318E+17,Mon Feb 02 18:35:11 +0000 2015,"#Atlanta-area boy, 8, grows hair 14 inches long for #charity http://ow.ly/Ilyzb #locksoflove"
5.62313E+17,Mon Feb 02 18:15:41 +0000 2015,Crash victim thanks donors whose blood saved his life http://ow.ly/IlyiP
5.62307E+17,Mon Feb 02 17:50:27 +0000 2015,In pursuit of next-generation #Ebola stockpile vaccines http://ow.ly/Ilyb0
5.62302E+17,Mon Feb 02 17:30:13 +0000 2015,Chimerix to stop participation in clinical studies of #Ebola drug http://ow.ly/IlxYf
5.62297E+17,Mon Feb 02 17:10:20 +0000 2015,#Ebola vaccine trial begins in #Liberia http://ow.ly/IlqYw
5.62292E+17,Mon Feb 02 16:50:14 +0000 2015,"Toddler food often has too much salt, sugar, finds CDC study http://ow.ly/Ilp7Q"
5.62287E+17,Mon Feb 02 16:31:13 +0000 2015,CDC urges #measles vaccinations amid nationwide outbreak; 100 cases confirmed so far http://ow.ly/IloNQ
5.62282E+17,Mon Feb 02 16:10:11 +0000 2015,Docs skeptical about Paltrow's V-steaming claims http://ow.ly/Iloft
5.62277E+17,Mon Feb 02 15:50:17 +0000 2015,American babies are less cuddly than Dutch ones http://ow.ly/IlnUJ
5.62272E+17,Mon Feb 02 15:31:01 +0000 2015,Ending the #multivitamin #debate: Why taking one may actually save your life http://ow.ly/IlnJv
5.62266E+17,Mon Feb 02 15:07:55 +0000 2015,8 healthy foods for midnight snacking http://ow.ly/Ilnvh @JulieRevelant
5.61294E+17,Fri Jan 30 22:45:06 +0000 2015,Why a nonprofit is willing to pay thousands for your poop http://ow.ly/IeZFP
5.61289E+17,Fri Jan 30 22:25:04 +0000 2015,#Canada says husband of woman diagnosed with avian #flu also infected http://ow.ly/IeKym
5.61284E+17,Fri Jan 30 22:05:12 +0000 2015,"For reducing #cholesterol, corn oil better than olive oil, study suggests http://ow.ly/IeDAr"
5.61278E+17,Fri Jan 30 21:40:23 +0000 2015,Organ donors have added 2.2M years to American lives http://ow.ly/Iex0S @Newser
5.61273E+17,Fri Jan 30 21:20:08 +0000 2015,More than 2 drinks a day linked to increased stroke risk http://ow.ly/IewQr @Newser
5.61268E+17,Fri Jan 30 21:00:29 +0000 2015,"#Flu hospitalizations of elderly hit record high, CDC says http://ow.ly/Ieqjt"
5.61263E+17,Fri Jan 30 20:40:27 +0000 2015,#Cancer organization partners with #NFL on prostate treatment http://ow.ly/Iejop
5.61258E+17,Fri Jan 30 20:20:30 +0000 2015,Study highlights people most likely to cheat http://ow.ly/Iea1z
5.61251E+17,Fri Jan 30 19:55:28 +0000 2015,Woman in China finds doctor stole her kidney during operation http://ow.ly/Ie7W3
5.61246E+17,Fri Jan 30 19:35:14 +0000 2015,Is hair loss in women normal? http://ow.ly/Ie7zR
5.61239E+17,Fri Jan 30 19:05:04 +0000 2015,Should high #testosterone determine eligibility for women’s sports? http://ow.ly/IdHvb
5.61234E+17,Fri Jan 30 18:45:13 +0000 2015,#Fitness trend: #Gyms playing movies to lure reluctant exercisers http://ow.ly/Ie6Tm
5.61226E+17,Fri Jan 30 18:15:06 +0000 2015,Woman gets snake venom injection instead of #Botox http://ow.ly/Ie0uO
5.6122E+17,Fri Jan 30 17:50:05 +0000 2015,Some doctors won’t see patients with anti-vaccine views http://ow.ly/IdHQs
5.61215E+17,Fri Jan 30 17:30:54 +0000 2015,"Former #NFL linebacker turned #yoga teacher works with veterans, children http://ow.ly/IdIRJ @EditorNicoleK"
5.6121E+17,Fri Jan 30 17:10:11 +0000 2015,Texas man has device implanted in brain to help treat #epilepsy http://ow.ly/IdHYS
5.61202E+17,Fri Jan 30 16:40:03 +0000 2015,New fund eases expenses for organ donors http://ow.ly/IdHmj
5.61196E+17,Fri Jan 30 16:15:46 +0000 2015,"After heart attacks, most don’t get enough statins http://ow.ly/IdDft"
5.61191E+17,Fri Jan 30 15:55:11 +0000 2015,"Withdrawal method linked to condom, #pregnancy perceptions http://ow.ly/IdD8j"
5.61186E+17,Fri Jan 30 15:35:07 +0000 2015,US proposes effort to analyze DNA form 1 million people http://ow.ly/IdD1M
5.61182E+17,Fri Jan 30 15:18:24 +0000 2015,"Sleeping well now protects your brain in the future, study finds http://ow.ly/IdCbx"
5.60957E+17,Fri Jan 30 00:25:11 +0000 2015,"Gut bacteria from high-fat animal products may cause kidney failure, study finds http://ow.ly/IaTMx"
5.60951E+17,Fri Jan 30 00:01:49 +0000 2015,#NFL says #concussions down 25 percent this year http://ow.ly/IaJzs
5.60944E+17,Thu Jan 29 23:35:18 +0000 2015,"Brain inflammation linked to clinical #depression, study finds http://ow.ly/IaBBV"
5.60937E+17,Thu Jan 29 23:05:16 +0000 2015,"Young adults say they see e-cigs as safe, fun technology http://ow.ly/Iagni"
5.60932E+17,Thu Jan 29 22:45:10 +0000 2015,"Sun protection app works, if people use it http://ow.ly/IaggM"
5.60928E+17,Thu Jan 29 22:30:22 +0000 2015,"#Measles may become ‘endemic’ without vaccination, proper clinical diagnosis, CDC official says http://ow.ly/IbjI8"
5.60927E+17,Thu Jan 29 22:25:11 +0000 2015,If you have a team in the Super Bowl -- it may be bad for your #health http://ow.ly/Ia9on
5.6092E+17,Thu Jan 29 22:00:22 +0000 2015,"Money, not marriage, makes parents better http://ow.ly/Ia7PQ"
5.60914E+17,Thu Jan 29 21:35:14 +0000 2015,Medical aid group MSF has pulled out of parts of Sudan http://ow.ly/Ia7HS
5.60908E+17,Thu Jan 29 21:10:20 +0000 2015,CDC installing cameras in labs in agency-wide safety push http://ow.ly/Ia2Gb
5.60902E+17,Thu Jan 29 20:45:24 +0000 2015,"The Ebola virus is mutating, scientists say http://ow.ly/Ia2yI @Newser"
5.609E+17,Thu Jan 29 20:38:07 +0000 2015,Should #Obama make #vaccines mandatory for all children? http://ow.ly/IaZcb
5.60895E+17,Thu Jan 29 20:20:23 +0000 2015,Punishment doesn't work the same way on #psychopaths http://ow.ly/Ia2ki @Newser
5.60889E+17,Thu Jan 29 19:55:44 +0000 2015,6 reasons why you should sleep in the nude http://ow.ly/Ia2b5 @Newser
5.60884E+17,Thu Jan 29 19:35:11 +0000 2015,"Super Bowl outcome depends on players’ biological clocks, study suggests http://ow.ly/Ia239"
5.60879E+17,Thu Jan 29 19:15:37 +0000 2015,UNICEF makes record appeal to help 60 million children in crisis http://ow.ly/Ia17A
5.60875E+17,Thu Jan 29 19:01:39 +0000 2015,AstraZeneca bets on 'genetic scissors' for range of new drugs http://ow.ly/Ia10I
5.6087E+17,Thu Jan 29 18:40:29 +0000 2015,"As smokers spark up e-cigs to quit, traditional aids suffer http://ow.ly/Ia0HX"
5.60864E+17,Thu Jan 29 18:15:30 +0000 2015,"Norway finds first case of mad cow disease, says food safe http://ow.ly/I9Ydk"
5.60859E+17,Thu Jan 29 17:55:28 +0000 2015,"Weekly #Ebola cases below 100, #WHO says endgame begins http://ow.ly/I9Y78"
5.60854E+17,Thu Jan 29 17:35:34 +0000 2015,Teammates rally around #Texas teen recovering from fifth heart surgery http://ow.ly/I9XNE
5.60849E+17,Thu Jan 29 17:15:55 +0000 2015,"#Arizona monitoring 1,000  people who could have been exposed to #measles http://ow.ly/I9X6s"
5.60844E+17,Thu Jan 29 16:55:13 +0000 2015,4 medical secrets doctors don’t tell patients http://ow.ly/I9WJh @NerdWallet @NerdHealth
5.60839E+17,Thu Jan 29 16:35:12 +0000 2015,Are the 'winter blues' a real thing? http://ow.ly/I9VoH
5.60835E+17,Thu Jan 29 16:20:19 +0000 2015,Scaling back: 3D fitness tool shows real results and weight loss progress http://ow.ly/I9Vi1
5.60831E+17,Thu Jan 29 16:06:16 +0000 2015,17 ways to age-proof your brain http://ow.ly/I9V7Q
5.60568E+17,Wed Jan 28 22:40:06 +0000 2015,#California declares electronic cigarettes a #health threat http://ow.ly/I72Ad
5.60563E+17,Wed Jan 28 22:20:16 +0000 2015,"Youth tackle #football linked to cognition problems in former #NFL players, study finds http://ow.ly/I6I6h"
5.60557E+17,Wed Jan 28 21:55:10 +0000 2015,Trouble falling asleep may signal high blood pressure http://ow.ly/I6jji
5.60552E+17,Wed Jan 28 21:35:13 +0000 2015,Most #Americans say they would donate tissue to research http://ow.ly/I5WBa
5.60548E+17,Wed Jan 28 21:20:05 +0000 2015,Don't #sneeze: Office etiquette for #flu season http://ow.ly/I5Wft
5.60543E+17,Wed Jan 28 21:00:30 +0000 2015,What #Facebook #addiction looks like in the brain http://ow.ly/I5QgK
5.60538E+17,Wed Jan 28 20:40:14 +0000 2015,Rabies vaccine fails in rare death http://ow.ly/I5Q7U
5.60532E+17,Wed Jan 28 20:15:47 +0000 2015,Company will craft you a unique baby name ... for $32K http://ow.ly/I5PZb @Newser
5.60527E+17,Wed Jan 28 19:55:31 +0000 2015,Quest in broad deal with #CDC for #hepatitis analysis http://ow.ly/I5PO7
5.60522E+17,Wed Jan 28 19:35:25 +0000 2015,Donors pledge record $7.5B for global #vaccines program http://ow.ly/I5PHJ
5.60516E+17,Wed Jan 28 19:15:03 +0000 2015,Breathing for your better #health http://ow.ly/I5Pym
5.6051E+17,Wed Jan 28 18:50:19 +0000 2015,Do kids really need to drink #milk? http://ow.ly/I5Prg
5.60505E+17,Wed Jan 28 18:31:01 +0000 2015,US #obesity rates have risk most in older adults http://ow.ly/I5PjE
5.605E+17,Wed Jan 28 18:10:33 +0000 2015,Sugary drinks linked with earlier menstruation in girls http://ow.ly/I5Pc4
5.60495E+17,Wed Jan 28 17:50:05 +0000 2015,"Kids with behavior problems have #sex earlier than peers, study says http://ow.ly/I5P5j"
5.6049E+17,Wed Jan 28 17:30:51 +0000 2015,Nursing home patients more likely to be #dehydrated http://ow.ly/I5OXo
5.60485E+17,Wed Jan 28 17:10:36 +0000 2015,School-wide prevention program lowers teen #suicide risk http://ow.ly/I5O4k
5.60481E+17,Wed Jan 28 16:55:28 +0000 2015,Gen X and Y: Why you need to watch your #cholesterol now http://ow.ly/I5NV8
5.60476E+17,Wed Jan 28 16:35:08 +0000 2015,"Groom delays lung cancer tests, receives tragic diagnosis after wedding http://ow.ly/I5Lhp"
5.60469E+17,Wed Jan 28 16:05:28 +0000 2015,Turmeric: 5 things you didn't know about the superfood http://ow.ly/I5KW0 @NerdWallet @NerdHealth
5.60465E+17,Wed Jan 28 15:51:44 +0000 2015,New procedures offer patients way to achieve ‘the look’ without surgery http://ow.ly/I5KxK
5.60204E+17,Tue Jan 27 22:35:07 +0000 2015,Egg whites may help find future #cancer treatments http://ow.ly/I2Wph
5.60199E+17,Tue Jan 27 22:15:35 +0000 2015,"Most patients who undergo brain surgery for #epilepsy satisfied with choice, study suggests http://ow.ly/I2HVq"
5.60194E+17,Tue Jan 27 21:55:04 +0000 2015,"Benadryl may increase risk of #Alzheimer's, study says http://ow.ly/I2HAS @Newser"
5.60188E+17,Tue Jan 27 21:30:54 +0000 2015,"Mom, 56, dies week after birthing twins she longed for http://ow.ly/I2H3f @Newser"
5.60182E+17,Tue Jan 27 21:05:31 +0000 2015,"#Georgia woman, 58, shares daily struggles living with early-onset #Alzheimer's http://ow.ly/I2kaO"
5.60175E+17,Tue Jan 27 20:40:06 +0000 2015,"Gene variant associated with better aging, cognitive function, study finds http://ow.ly/I2hSH @EditorNicoleK"
5.6017E+17,Tue Jan 27 20:20:17 +0000 2015,Disabled woman writes books with her toes http://ow.ly/I2b6m #amazing
5.60165E+17,Tue Jan 27 20:00:14 +0000 2015,Scientists ask if #Ebola #vaccine immunizes as well as kills http://ow.ly/I1ZCE
5.60162E+17,Tue Jan 27 19:45:32 +0000 2015,#Canada resident tests positive for H7N9 avian #flu virus http://ow.ly/I1Zjy
5.60157E+17,Tue Jan 27 19:25:05 +0000 2015,E-cigs would be banned in public places under #California bill http://ow.ly/I1Y8n
5.60151E+17,Tue Jan 27 19:01:30 +0000 2015,30 babies placed under isolation as #California grapples with #measles outbreak http://ow.ly/I1Vf7
5.60145E+17,Tue Jan 27 18:40:28 +0000 2015,Hard search for less invasive brain surgery leads to eyelid http://ow.ly/I1UiP
5.60139E+17,Tue Jan 27 18:15:53 +0000 2015,Hospital 'death test' estimates a senior's chance of dying within 30 days http://ow.ly/I1U1c @Newser
5.60134E+17,Tue Jan 27 17:55:16 +0000 2015,Institutional neglect changes kids’ brain structure http://ow.ly/I1TN6
5.60129E+17,Tue Jan 27 17:35:28 +0000 2015,Long-time North Carolina news anchor announces #ALS diagnosis on air http://ow.ly/I1TyC
5.60121E+17,Tue Jan 27 17:05:06 +0000 2015,5 healthier Super Bowl snacks http://ow.ly/I1T3b @tanyazuckerbrot
5.60116E+17,Tue Jan 27 16:45:10 +0000 2015,App aims to help doctors monitor young patients’ hearts http://ow.ly/I1SM8
5.60112E+17,Tue Jan 27 16:26:37 +0000 2015,7 reasons why you’re working out and still not losing weight http://ow.ly/I1SjP #weightloss
5.59816E+17,Mon Jan 26 20:50:05 +0000 2015,"Single new case can reignite #Ebola outbreak if vigilance lost, says MSF http://ow.ly/HYjg9"
5.59811E+17,Mon Jan 26 20:30:05 +0000 2015,"Surprise, it's #SpongeBob! X-Ray shows what toddler swallowed http://ow.ly/HY5m1"
5.59805E+17,Mon Jan 26 20:10:04 +0000 2015,"'Autisms' a more appropriate term than 'autism,' geneticists say http://ow.ly/HY56O"
5.598E+17,Mon Jan 26 19:50:10 +0000 2015,Arizona couple has baby with no eyes http://ow.ly/HXQb7 @Newser
5.59796E+17,Mon Jan 26 19:30:25 +0000 2015,Here’s the ‘most dangerous’ sexual position http://ow.ly/HXQ3F @Newser #sex
5.5979E+17,Mon Jan 26 19:10:22 +0000 2015,Scientists find evidence of #PTSD as early as 1300BC http://ow.ly/HXPPc @Newser
5.59785E+17,Mon Jan 26 18:50:18 +0000 2015,Deadly Japanese encephalitis surges in northeast India http://ow.ly/HXqjL
5.5978E+17,Mon Jan 26 18:30:14 +0000 2015,Avian #flu confirmed in commercial turkey flock in #California http://ow.ly/HXqdg
5.59775E+17,Mon Jan 26 18:10:10 +0000 2015,"Preemies less lucky in love as young adults, study suggests http://ow.ly/HXp6N"
5.5977E+17,Mon Jan 26 17:50:07 +0000 2015,"Medical #marijuana only ok for sick children failed by other drugs, doctors say http://ow.ly/HXp1m"
5.59765E+17,Mon Jan 26 17:30:45 +0000 2015,Safety concerns cloud early promise of powerful new #cancer drugs http://ow.ly/HXojv
5.5976E+17,Mon Jan 26 17:10:29 +0000 2015,Safety concerns cloud early promise of powerful new #cancer drugs http://ow.ly/HXmoa
5.59757E+17,Mon Jan 26 16:55:31 +0000 2015,"Breast #cancer patients may lack knowledge of their tumors, study says http://ow.ly/HXiZX"
5.59751E+17,Mon Jan 26 16:35:08 +0000 2015,Needle-free #tattoos can check diabetics' sugar levels http://ow.ly/HXiSi
5.59748E+17,Mon Jan 26 16:20:29 +0000 2015,#California #baseball coach contracts #measles as cases continue to climb http://ow.ly/HXg3F
5.5974E+17,Mon Jan 26 15:50:10 +0000 2015,5-year-old Las Vegas girl dies from flu despite receiving #vaccination http://ow.ly/HXeQy
5.59737E+17,Mon Jan 26 15:38:56 +0000 2015,App connects users to virtual #nutritionist for health advice http://ow.ly/HXe8A
5.58755E+17,Fri Jan 23 22:35:06 +0000 2015,"Pot-related poison control calls up in #Washington, #Colorado http://ow.ly/HQVxc"
5.5875E+17,Fri Jan 23 22:15:15 +0000 2015,New #California law makes it harder to skip #vaccinations http://ow.ly/HQSiK
5.58744E+17,Fri Jan 23 21:50:24 +0000 2015,Is social media #stressing you out? http://ow.ly/HQQ6U @FNCJrReporters
5.58738E+17,Fri Jan 23 21:30:08 +0000 2015,Laughing gas makes a comeback in delivery rooms http://ow.ly/HPQLE
5.58733E+17,Fri Jan 23 21:10:05 +0000 2015,Staying home &amp; watching TV may reduce #flu spread http://ow.ly/HPKN9
5.5873E+17,Fri Jan 23 20:55:13 +0000 2015,"Investigation launched into death of girl, 11, who died after refusing #chemo http://ow.ly/HPFNO"
5.58725E+17,Fri Jan 23 20:35:19 +0000 2015,Even the vaccinated are getting sick in #measles outbreak http://ow.ly/HPFFL @Newser
5.5872E+17,Fri Jan 23 20:15:14 +0000 2015,Nasal spray shows promise as treatment for #Alzheimer's disease http://ow.ly/HPFcu @ColleenCappon
5.58715E+17,Fri Jan 23 19:55:16 +0000 2015,"Long-awaited #Ebola #vaccine study coming soon in #Liberia, US officials say http://ow.ly/HPBMH"
5.58708E+17,Fri Jan 23 19:30:54 +0000 2015,Massachusetts mom raises funds for potentially life-saving stem cell transplant http://ow.ly/HPBEP
5.58702E+17,Fri Jan 23 19:05:28 +0000 2015,"Laws deny leprosy sufferers right to work, travel, marry, study finds http://ow.ly/HPBwQ"
5.58697E+17,Fri Jan 23 18:45:18 +0000 2015,Mobile game may have lasting benefit for ‘lazy’ eye http://ow.ly/HPB7F
5.58691E+17,Fri Jan 23 18:20:23 +0000 2015,"Wide use of prescription painkillers found in US women of childbearing age, CDC reports http://ow.ly/HPAVP"
5.58684E+17,Fri Jan 23 17:55:20 +0000 2015,Superbug spread through contaminated scopes sickened dozens in #Seattle http://ow.ly/HPAOv
5.58681E+17,Fri Jan 23 17:40:16 +0000 2015,#Vaccines group seeks $7.5B as disease fight reaches peak http://ow.ly/HPADT
5.58674E+17,Fri Jan 23 17:15:12 +0000 2015,Dad charged over sick child prompts Aussie #marijuana debate http://ow.ly/HPAwH
5.58668E+17,Fri Jan 23 16:50:16 +0000 2015,#Measles outbreak casts spotlight on anti-vaccine movement http://ow.ly/HPAqF
5.58663E+17,Fri Jan 23 16:30:57 +0000 2015,'Innovative' intervention helps babies at high risk of #autism http://ow.ly/HPAj4
5.58657E+17,Fri Jan 23 16:05:05 +0000 2015,How genes and environment conspire to trigger #diabetes http://ow.ly/HPsnR
5.58652E+17,Fri Jan 23 15:45:37 +0000 2015,Aging in the body and brain: Can we turn back the clock? http://ow.ly/HPsfz @NerdWallet
5.58648E+17,Fri Jan 23 15:28:59 +0000 2015,Have you been showering wrong? http://ow.ly/HPoYS #what
5.58448E+17,Fri Jan 23 02:15:11 +0000 2015,Ex-pro wrestlers sue @WWE over #concussions that caused injury http://ow.ly/HMOFa
5.58443E+17,Fri Jan 23 01:55:10 +0000 2015,"For career success, pick a conscientious spouse http://ow.ly/HMN7R @Newser"
5.58438E+17,Fri Jan 23 01:35:05 +0000 2015,Family claims man burned to death when #Florida sauna malfunctioned http://ow.ly/HMJQM
5.58433E+17,Fri Jan 23 01:15:28 +0000 2015,Heavy soccer playing before age 12 tied to later hip deformities http://ow.ly/HMGOZ
5.58428E+17,Fri Jan 23 00:55:15 +0000 2015,"Costly, complex headache treatment on the rise http://ow.ly/HMqn2"
5.58423E+17,Fri Jan 23 00:35:14 +0000 2015,'Innovative' intervention helps babies at high risk of #autism http://ow.ly/HMq1N
5.58418E+17,Fri Jan 23 00:15:26 +0000 2015,Scientists find promise in purified #marijuana molecule for pediatric epilepsy treatment http://ow.ly/HMoSR @mindyC_
5.58411E+17,Thu Jan 22 23:50:19 +0000 2015,"One dose, then surgery: New way to test brain tumor drugs http://ow.ly/HMh13"
5.58406E+17,Thu Jan 22 23:30:54 +0000 2015,#NFL Hall of Famer Barry Sanders raising awareness for neurological condition http://ow.ly/HM662 @AHLex3889
5.58401E+17,Thu Jan 22 23:10:16 +0000 2015,Autistic teen gets his dream birthday gift: vacuum demo http://ow.ly/HLYXa @Newser
5.58395E+17,Thu Jan 22 22:45:27 +0000 2015,How to deal with a hostile boss: Be passive aggressive http://ow.ly/HLYTJ @Newser
5.5839E+17,Thu Jan 22 22:25:16 +0000 2015,"Women are better than men at running, researchers say http://ow.ly/HLYJl @Newser"
5.58385E+17,Thu Jan 22 22:05:24 +0000 2015,Lawsuit: Man says his penis was ruined thanks to his insurer http://ow.ly/HLYxV @Newser
5.58377E+17,Thu Jan 22 21:35:21 +0000 2015,People really do use restaurant calorie labels http://ow.ly/HLDpr
5.58372E+17,Thu Jan 22 21:15:42 +0000 2015,"#Nigeria H5N1 bird #flu now in 7 states, suspected in 140,000 birds http://ow.ly/HLjMk"
5.58366E+17,Thu Jan 22 20:50:21 +0000 2015,Georgia man turns to helmet-like device in fight against brain #cancer http://ow.ly/HLjAH
5.58361E+17,Thu Jan 22 20:30:57 +0000 2015,The smoke around e-cig science http://ow.ly/HLjpa
5.58356E+17,Thu Jan 22 20:10:36 +0000 2015,"Years of night-shifts linked to women’s risk of heart disease, #cancer http://ow.ly/HLjgN"
5.5835E+17,Thu Jan 22 19:45:49 +0000 2015,"#LGBT health concerns need special attention, experts say http://ow.ly/HLj7K"
5.58343E+17,Thu Jan 22 19:20:17 +0000 2015,More older adults are reporting falls http://ow.ly/HLiJJ
5.58337E+17,Thu Jan 22 18:55:18 +0000 2015,"Youth #cholesterol drops, blood pressure holds steady http://ow.ly/HLiT3"
5.58337E+17,Thu Jan 22 18:55:11 +0000 2015,Sierra Leone to reopen schools in March as #Ebola infections slow http://ow.ly/HLiCZ
5.58332E+17,Thu Jan 22 18:35:11 +0000 2015,FDA approves Novartis's drug for painful skin disease http://ow.ly/HLiwr
5.58327E+17,Thu Jan 22 18:15:06 +0000 2015,#Idaho confirms avian #flu cases as #Washington imposes new quarantine http://ow.ly/HLior
5.58321E+17,Thu Jan 22 17:50:29 +0000 2015,Washington state attorney general seeks to raise #smoking age to 21 http://ow.ly/HLigq
5.58316E+17,Thu Jan 22 17:31:37 +0000 2015,Doctor accused of prescribing drugs that led to 5 deaths  http://ow.ly/HLi8J
5.58311E+17,Thu Jan 22 17:10:10 +0000 2015,Lab tests imply formaldehyde risk in some e-cigarette vapor http://ow.ly/HLhwq
5.58307E+17,Thu Jan 22 16:55:06 +0000 2015,#Oregon hospital patients burned by lights in operating rooms http://ow.ly/HLhql
5.58302E+17,Thu Jan 22 16:35:06 +0000 2015,New #government standards target pathogens in #poultry products http://ow.ly/HLhgM
5.58297E+17,Thu Jan 22 16:15:18 +0000 2015,70 #measles cases linked to #Disney theme parks http://ow.ly/HLfml
5.58291E+17,Thu Jan 22 15:50:13 +0000 2015,"Long-term use of birth control pills linked to higher risk of brain tumors, study finds http://ow.ly/HLeQi"
5.58284E+17,Thu Jan 22 15:25:12 +0000 2015,How healthy is your #exercise routine? http://ow.ly/HLeGI
5.58279E+17,Thu Jan 22 15:05:08 +0000 2015,8 foods that can help prevent the #flu http://ow.ly/HLehU
5.58274E+17,Thu Jan 22 14:46:20 +0000 2015,The best #workout move you’re not doing http://ow.ly/HLdOo
5.5802E+17,Wed Jan 21 21:55:12 +0000 2015,"Parasitic worm eats woman’s kidney, kills her http://ow.ly/HIFbg #yikes"
5.58012E+17,Wed Jan 21 21:25:19 +0000 2015,"‘The next Anna Kournikova,’ 23, dies of heart failure at tennis practice http://ow.ly/HIyvn"
5.58006E+17,Wed Jan 21 21:00:08 +0000 2015,"#Emotion may improve ability to recall #memories, study finds http://ow.ly/HIpzB @AHLex3889"
5.58E+17,Wed Jan 21 20:35:20 +0000 2015,How the Fischer Center is leading the search in finding a cure for #Alzheimer’s disease http://ow.ly/HIpht
5.57995E+17,Wed Jan 21 20:15:42 +0000 2015,"On #Ebola front line, first glimpse of end to epidemic http://ow.ly/HI2va"
5.5799E+17,Wed Jan 21 19:55:06 +0000 2015,How chewing gum improves your oral #health http://ow.ly/HI28t
5.57986E+17,Wed Jan 21 19:40:11 +0000 2015,35-year-old woman sheds nearly 110 pounds on #selfie #diet http://ow.ly/HHVtX
5.57982E+17,Wed Jan 21 19:25:19 +0000 2015,UK doctors perform first newborn organ transplant in country http://ow.ly/HHqqZ
5.57976E+17,Wed Jan 21 19:00:11 +0000 2015,"Boy, 13, builds #Braille printer with #Legos, starts company http://ow.ly/HHoVw"
5.57971E+17,Wed Jan 21 18:40:12 +0000 2015,Gym time won’t cancel out too much sitting http://ow.ly/HHoGc
5.57965E+17,Wed Jan 21 18:15:36 +0000 2015,Older minds need physical and mental activity http://ow.ly/HHozn
5.5796E+17,Wed Jan 21 17:55:13 +0000 2015,#Fitness apps lack evidence-based tool http://ow.ly/HHolj
5.57955E+17,Wed Jan 21 17:35:10 +0000 2015,City tries to repair contaminated water system after spill http://ow.ly/HHog6
5.57948E+17,Wed Jan 21 17:10:17 +0000 2015,School near #Disneyland warns parents that student has #measles http://ow.ly/HHoa8
5.57943E+17,Wed Jan 21 16:50:22 +0000 2015,New outbreak of avian #flu found in #Washington state http://ow.ly/HHo3t
5.57938E+17,Wed Jan 21 16:30:57 +0000 2015,"Health care worker in New Jersey tests negative for #Ebola, state says http://ow.ly/HHnWy"
5.57933E+17,Wed Jan 21 16:10:29 +0000 2015,"#BPA plastics chemical poses no health risk, says European watchdog http://ow.ly/HHnQp"
5.57931E+17,Wed Jan 21 16:01:46 +0000 2015,Man survives being stabbed in head with scissors http://ow.ly/HHA9t http://pbs.twimg.com/media/B74rWWoIYAINP2w.jpg
5.57928E+17,Wed Jan 21 15:50:03 +0000 2015,"Higher use of male IVF procedure not linked with increased birth rate, study says http://ow.ly/HHnD7 @ColleenCappon"
5.57923E+17,Wed Jan 21 15:30:05 +0000 2015,Easy guide to veggie portions http://ow.ly/HHnuG @tanyazuckerbrot
5.57918E+17,Wed Jan 21 15:07:57 +0000 2015,5 surprising facts about colon #cancer http://ow.ly/HHjJy
5.57685E+17,Tue Jan 20 23:45:09 +0000 2015,A drink a day may protect heart more than abstaining    http://ow.ly/HEEZ6
5.57677E+17,Tue Jan 20 23:10:20 +0000 2015,Surgeons remove rare tapeworm from man’s brain 4 years after infestation   http://ow.ly/HEC89
5.5767E+17,Tue Jan 20 22:45:08 +0000 2015,Surgeons remove rare tapeworm from man’s brain 4 years after infestation   http://ow.ly/HExrM
5.57661E+17,Tue Jan 20 22:10:27 +0000 2015,Australian father arrested for giving cancer-stricken daughter cannabis oil  http://ow.ly/HEsnW
5.57655E+17,Tue Jan 20 21:45:12 +0000 2015,8-year-old ‘butterfly boy’ loses skin with every touch http://ow.ly/HE7E4
5.5765E+17,Tue Jan 20 21:25:14 +0000 2015,#California high school sends two dozen unvaccinated students home amid #measles outbreak http://ow.ly/HEggC
5.57645E+17,Tue Jan 20 21:04:34 +0000 2015,"Daily coffee may protect against melanoma, study says http://ow.ly/HEML0 via @EditorNicoleK"
